,uid,location,age,rating
0,20,"langhorne, pennsylvania, usa",19.0,0
1,79,"ottawa, ontario, canada",20.0,0
2,207,"west bend, wisconsin, usa",,0
3,343,"mesa, arizona, usa",,0
4,602,"forest grove, oregon, usa",23.0,0
5,620,"toronto, ontario, canada",45.0,0
6,620,"toronto, ontario, canada",45.0,0
7,737,"albuquerque, new mexico, usa",,0
8,938,"calgary, alberta, canada",55.0,0
9,1087,"birmingham, alabama, usa",46.0,0
10,1233,"ravenna, emilia romagna, italy",27.0,0
11,1264,"antelope, california, usa",,0
12,1345,"tallahassee, florida, usa",,0
13,1477,"winfield, pennsylvania, usa",,0
14,1588,"lewisham, london, united kingdom",,0
15,1838,"glens falls, new york, usa",,0
16,1963,"perth, western australia, australia",24.0,0
17,2230,"harpers ferry, west virginia, usa",44.0,2
18,2500,"rapid city, south dakota, usa",,0
19,2578,"burlington, ontario, canada",16.0,0
20,2618,"westvancouver, ,",,0
21,2651,"harlingen, texas, usa",,0
22,2771,"lake orion, michigan, usa",56.0,0
23,3079,"asheville, north carolina, usa",,0
24,3302,"calgary, alberta, canada",,0
25,3376,"abbotsford, british columbia, canada",26.0,0
26,3505,"florissant, missouri, usa",30.0,0
27,3602,"colorado springs, colorado, usa",22.0,0
28,3665,"iowa city, iowa, usa",34.0,0
29,3673,"chatsworth, california, usa",56.0,0
30,3879,"cliffside park, new jersey, usa",40.0,0
31,3954,"detroit, michigan, usa",24.0,0
32,3959,"st.clair shores, michigan, usa",23.0,0
33,4055,"guelph, ontario, canada",52.0,0
34,4183,"anchorage, alaska, usa",57.0,0
35,4285,"adrian, michigan, usa",50.0,0
36,4375,"rockville, connecticut, usa",32.0,3
37,4489,"albuquerque, new mexico, usa",14.0,0
38,4760,"firenze, toscana, italy",,0
39,4835,"urbana, illinois, usa",24.0,0
40,5030,"orleans, ontario, canada",,0
41,5651,"worcester, massachusetts, usa",64.0,0
42,5727,"plymouth, minnesota, usa",,0
43,6165,"lincoln park, michigan, usa",31.0,0
44,6349,"pinson, alabama, usa",66.0,0
45,6569,"boardman, ohio, usa",54.0,0
46,6598,"warwick, rhode island, usa",29.0,0
47,6945,"austin, texas, usa",26.0,0
48,7246,"st. louis, missouri, usa",45.0,0
49,7362,"montreal, quebec, canada",,0
50,7615,"san diego, california, usa",,0
51,7858,"mohawk, michigan, usa",,0
52,7947,"rockville, maryland, usa",,3
53,7999,"vermilion, alberta, canada",36.0,0
54,8093,"whitehorse, yukon territory, canada",,0
55,8106,"seattle, washington, usa",,0
56,8176,"navarre, florida, usa",32.0,0
57,8469,"moreno valley, california, usa",,0
58,8736,"isleworth, georgia, united kingdom",72.0,0
59,9066,"runcorn, england, united kingdom",35.0,0
60,9139,"mt. pleasant, michigan, usa",17.0,0
61,9262,"perth, western australia, australia",,0
62,9375,"toronto, ontario, canada",,0
63,9427,"overland park, ,",,0
64,9624,"destrehan, louisiana, usa",,0
65,9779,"yaphank,li, new york, usa",49.0,0
66,10163,"houston, texas, usa",50.0,0
67,10597,"burnaby, british columbia, canada",,0
68,11169,"winnipeg, manitoba, canada",27.0,0
69,11251,"st. louis, missouri, usa",,0
70,11298,"akron, pennsylvania, usa",45.0,0
71,11443,"tuolumne, california, usa",,0
72,11463,"brisbane, queensland, australia",15.0,0
73,11521,"st. louis, missouri, usa",24.0,0
74,11928,"fort worth, texas, usa",28.0,0
75,11931,"san francisco, california, usa",25.0,0
76,12040,"ogallala, nebraska, usa",,0
77,12174,"sydney, new south wales, australia",23.0,0
78,12334,"oakland, california, usa",31.0,0
79,12426,"dumfries, virginia, usa",26.0,0
80,12461,"los angeles, california, usa",31.0,0
81,12559,"pembroke dock, wales, united kingdom",42.0,0
82,12834,"portland, oregon, usa",26.0,0
83,13063,"exeter, england, united kingdom",,0
84,13130,"fort myers, florida, usa",,0
85,13169,"los gatos, california, usa",,0
86,13242,"port townsend, washington, usa",58.0,0
87,13399,"ottawa, ontario, canada",,0
88,13479,"rotterdam, zuid holland, netherlands",31.0,0
89,13762,"hershey, pennsylvania, usa",58.0,0
90,13886,"spokane, washington, usa",,0
91,14010,"charleston, south carolina, usa",28.0,0
92,14135,"omaha, nebraska, usa",,0
93,14280,"simpsonville, south carolina, usa",,0
94,14506,"carlisle, pennsylvania, usa",,0
95,14636,"pace, florida, usa",55.0,0
96,14775,"baton rouge, louisiana, usa",17.0,0
97,14792,"washington d.c, dc, usa",18.0,0
98,14812,"maple ridge, british columbia, canada",35.0,0
99,14873,"beaverton, oregon, usa",,0
100,14894,"plymouth, massachusetts, usa",21.0,0
101,15097,"duesseldorf, nordrhein-westfalen, germany",39.0,0
102,15137,"cincinnati, ohio, usa",31.0,0
103,15195,"ware, massachusetts, usa",43.0,0
104,15340,"phoenix, arizona, usa",27.0,0
105,15370,"philadelphia area, pennsylvania, usa",,0
106,15492,"mississauga, ontario, canada",15.0,0
107,15588,"houston, texas, usa",,0
108,15926,"grand forks, north dakota, usa",25.0,0
109,16108,"roanoke, virginia, usa",52.0,0
110,16228,"new york, new york, usa",,0
111,16476,"southaven, mississippi, usa",38.0,0
112,16482,"galloway, ohio, usa",,0
113,16581,"humble, texas, usa",62.0,0
114,16615,"olympia, washington, usa",,0
115,16797,"elmhurst, illinois, usa",64.0,0
116,16909,"n/a, n/a,",,0
117,16965,"alton, illinois, usa",45.0,0
118,17226,"mesa, arizona, usa",,0
119,17266,"gray, maine, usa",,2
120,17335,"topeka, kansas, usa",20.0,0
121,17459,"a dream folding in on itself,and ever expanding, michigan, usa",25.0,0
122,17464,"farmington, new mexico, usa",64.0,0
123,17549,"cary, illinois, usa",,0
124,18292,"oshawa, ontario, canada",,0
125,18448,"paris, cambronne, france",,0
126,18466,"kingston, new york, usa",42.0,0
127,18508,"miami, florida, usa",,0
128,18550,"dallas, texas, usa",,0
129,18637,"fresno, california, usa",,0
130,18806,"los angeles, california, usa",39.0,0
131,18861,"orlando, florida, usa",45.0,2
132,18885,"apex, north carolina, usa",13.0,0
133,19124,"kyongsan, kyongpook, south korea",33.0,0
134,19140,"barcelona, n/a, spain",50.0,0
135,19170,"lacey, washington, usa",30.0,0
136,19170,"lacey, washington, usa",30.0,0
137,19170,"lacey, washington, usa",30.0,0
138,19171,"lacey, washington, usa",,0
139,19555,"walcott, north dakota, usa",,0
140,19600,"worcester park, england, united kingdom",,0
141,19636,"london, ontario, canada",19.0,0
142,19720,"portland, oregon, usa",46.0,0
143,19729,"costa mesa, california, usa",,0
144,19847,"canberra, australian capital territory, australia",37.0,0
145,19868,"pacific, missouri, usa",40.0,0
146,20239,"west end, brisbane, queensland, australia",22.0,0
147,20911,"katy, texas, usa",50.0,0
148,20911,"katy, texas, usa",50.0,0
149,20997,"daytona beach, florida, usa",57.0,0
150,21030,"huntington beach, california, usa",,0
151,21047,"ocean pines, maryland, usa",,0
152,21172,"castle rock, colorado, usa",,0
153,21260,"louisville, kentucky, usa",41.0,0
154,21487,"amsterdam, wyoming, netherlands",,0
155,21682,"palm bay, florida, usa",35.0,0
156,22027,"st. louis, missouri, usa",,0
157,22079,"dallas, texas, usa",,0
158,22131,"portland, oregon, usa",,0
159,22463,"toronto, ontario, canada",,0
160,22642,"märsta, n/a, sweden",,3
161,22722,"tequesta, florida, usa",44.0,0
162,22776,"eugene, oregon, canada",,0
163,23004,"toronto, ontario, canada",,0
164,23027,"stratford, ,",,0
165,23281,"mansfield, , usa",,0
166,23427,"milpitas, california, usa",44.0,0
167,23469,"portsmouth, new hampshire, usa",,0
168,23534,"asheville, north carolina, usa",48.0,0
169,23545,"charlton, massachusetts, usa",17.0,0
170,23937,"bandera, texas, usa",,0
171,24067,"portland, oregon, usa",,0
172,24260,"chicago, illinois, usa",,0
173,24418,"castiglione d`adda, lombardia, italy",,0
174,24500,"denver, colorado, usa",,0
175,24533,"oshawa, ontario, canada",57.0,0
176,24533,"oshawa, ontario, canada",57.0,0
177,24576,"new york, new york, usa",31.0,0
178,24626,"omaha, nebraska, usa",,0
179,24959,"city, n/a, france",20.0,0
180,25061,"donna, texas, usa",,0
181,25067,"santa monica, california, usa",,2
182,25277,"northants, england, united kingdom",34.0,0
183,25389,"katy, texas, usa",58.0,0
184,25389,"katy, texas, usa",58.0,0
185,25495,"christchurch, new zealand, new zealand",,0
186,25521,"crawfordville, florida, usa",24.0,0
187,25522,"groton, new york, usa",54.0,0
188,25535,"london, england, united kingdom",35.0,0
189,25691,"katy, texas, usa",36.0,0
190,25902,"houston, texas, usa",,0
191,25969,"livonia, new york, usa",48.0,0
192,26206,"olathe, kansas, usa",35.0,0
193,26206,"olathe, kansas, usa",35.0,0
194,26467,"richmond, virginia, usa",33.0,0
195,26539,"abilene, texas, usa",31.0,0
196,26605,"fredericksburg, virginia, usa",46.0,0
197,26649,"branford, connecticut, usa",20.0,0
198,26750,"seattle, washington, usa",,0
199,27200,"catterick garrison, north yorkshire, united kingdom",20.0,0
200,27224,"bismarck, north dakota, usa",22.0,0
201,27225,"chicago, illinois, usa",,0
202,27425,"garland, texas, usa",,0
203,27438,"orlando, florida, usa",13.0,0
204,27534,"mississauga, ontario, canada",,0
205,27794,"haverhill, massachusetts, usa",,0
206,27967,"somers, new york, usa",21.0,0
207,28081,"castlegar, ,",,0
208,28147,"hollywood, florida, usa",,3
209,28216,"pelham, new york, usa",53.0,0
210,28230,"new york, new york, usa",,1
211,28319,"raleigh, north carolina, usa",23.0,0
212,28319,"raleigh, north carolina, usa",23.0,0
213,28358,"millbrae, california, usa",,0
214,28376,"huntsville, texas, usa",,0
215,28601,"minneapolis, minnesota, usa",28.0,0
216,28761,"35037 marburg, hessen, germany",26.0,0
217,28799,"jacksonville beach, florida, usa",81.0,0
218,28873,"mchenry, illinois,",,0
219,28887,"mesa, arizona, usa",,0
220,28911,"durham, north carolina, usa",53.0,0
221,28965,"north wales, pennsylvania, usa",45.0,0
222,28967,"caen, normandy, france",103.0,0
223,29025,"charlotte, north carolina, usa",52.0,0
224,29320,"den haag, zuid holland, netherlands",35.0,0
225,29474,"alexandria, virginia, usa",,0
226,29489,"ypsilanti, michigan, usa",32.0,0
227,29505,"kelowna, british columbia, canada",,0
228,29506,"oxford, mississippi, usa",,0
229,29777,"ann arbor, michigan, usa",45.0,0
230,29907,"merion station, pennsylvania, usa",,0
231,30094,"san rafael, california, usa",44.0,0
232,30094,"san rafael, california, usa",44.0,0
233,30165,"prince rupert, british columbia, canada",39.0,0
234,30236,"santa clara, california, usa",46.0,0
235,30270,"waukesha, wisconsin, usa",42.0,0
236,30376,"boca raton, florida, usa",,0
237,30699,"victoria, british columbia, canada",,0
238,30764,"garland, texas, usa",,0
239,30813,"early, texas, usa",,0
240,30868,"whittier, california, usa",,0
241,30910,"macon, georgia, usa",37.0,0
242,30998,"zionsville, ,",,0
243,31025,"beaver falls, pennsylvania, usa",,0
244,31044,"minneapolis, minnesota, usa",,0
245,31149,"san diego, california, usa",,3
246,31211,"vancouver, washington, usa",,0
247,31228,"chilliwack, british columbia, canada",,0
248,31327,"loomis, california, usa",,0
249,31341,"knoxville, tennessee, usa",54.0,0
250,31398,"battle mountain, nevada, usa",,3
251,31398,"battle mountain, nevada, usa",,0
252,31527,"st.catharines, ontario, canada",,0
253,31606,"sunnyvale, california, usa",41.0,0
254,31620,"mobile, alabama, usa",34.0,0
255,31672,"culver city, california, usa",56.0,0
256,31856,"mount forest, ontario, canada",,0
257,31870,"new ulm, minnesota, usa",16.0,0
258,32028,"houston, texas, usa",,3
259,32098,"middlesbrough, england, united kingdom",33.0,0
260,32183,"cambridge, massachusetts, usa",,0
261,32280,"london, ontario, canada",33.0,0
262,32343,"santa cruz, california, usa",,3
263,32738,"woodford, england, united kingdom",38.0,0
264,32998,"belle plaine, kansas, usa",65.0,0
265,33029,"santa rosa, california, usa",,0
266,33403,"milwaukee, wisconsin, usa",,0
267,33658,"calgary, alberta, canada",,0
268,33747,"keeseville, new york, usa",,0
269,33756,"franklin, ,",31.0,0
270,33787,"calgary, alberta, canada",36.0,1
271,33802,"mequon, wisconsin, usa",,0
272,33838,"bowie, maryland, usa",,0
273,34231,"brisbane, queensland, australia",35.0,3
274,34245,"ashland, kentucky, usa",20.0,0
275,34258,"turramurra, new south wales, australia",45.0,0
276,34281,"manchester, manchester, united kingdom",,0
277,34409,"ottawa, ontario, canada",31.0,0
278,34494,"york, south carolina, usa",43.0,0
279,34593,"san diego, california, usa",0.0,0
280,35103,"grand rapids, michigan, usa",,0
281,35123,"lowell, michigan, usa",,0
